Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1855,3,7,49.1,39,9.5,3.9
1855,3,8,48.6,30,9.2,-1.1
1855,3,9,44.8,31,7.1,-0.6
1855,3,10,44.6,35,7,1.7
1855,3,11,47.1,33.5,8.4,0.8
1855,3,12,48.1,37.5,8.9,3.1
1855,3,13,46.6,35,8.1,1.7
1855,3,14,46.6,36.5,8.1,2.5
1855,3,15,47.9,40,8.8,4.4
1855,3,16,52.1,39.5,11.2,4.2
1855,3,17,48.6,39,9.2,3.9
1855,3,18,48.6,37,9.2,2.8
1855,3,19,50.6,38,10.3,3.3
1855,3,20,52.6,38,11.4,3.3
1855,3,21,49.6,39.5,9.8,4.2
1855,3,22,42.6,36,5.9,2.2
1855,3,23,38.6,34,3.7,1.1
1855,3,24,38.6,30,3.7,-1.1
1855,3,25,42.1,28.5,5.6,-1.9
1855,3,26,45.1,32.8,7.3,0.4
1855,3,27,45.6,35.3,7.6,1.8
1855,3,28,43.6,30,6.4,-1.1
1855,3,29,44.1,27.6,6.7,-2.4
1855,3,30,44.6,28.5,7,-1.9
1855,3,31,47.1,29.5,8.4,-1.4
1855,4,1,46.6,31.5,8.1,-0.3
1855,4,2,46.6,29.8,8.1,-1.2
1855,4,3,46.9,35,8.3,1.7
1855,4,4,43.1,37,6.2,2.8
1855,4,5,49.6,44.5,9.8,6.9
1855,4,6,54.9,47.5,12.7,8.6
1855,4,7,59,40.5,15,4.7
1855,4,8,50.6,39,10.3,3.9
1855,4,9,52.1,43,11.2,6.1
1855,4,10,55.6,39.5,13.1,4.2
1855,4,11,47.6,39.3,8.7,4.1
1855,4,12,51.9,39.5,11.1,4.2
1855,4,13,51.9,42.5,11.1,5.8
1855,4,14,59.5,33.7,15.3,0.9
1855,4,15,52.9,46.7,11.6,8.2
1855,4,16,62.5,49.5,16.9,9.7
1855,4,17,60,37.5,15.6,3.1
1855,4,18,54.6,34.5,12.6,1.4
1855,4,19,64,43.5,17.8,6.4
1855,4,20,54.6,35,12.6,1.7
1855,4,21,54.6,31.3,12.6,-0.4
1855,4,22,51.9,33,11.1,0.6
1855,4,23,53.9,29,12.2,-1.7
1855,4,24,55.9,32.5,13.3,0.3
1855,4,25,64,34,17.8,1.1
1855,4,26,58.5,33.5,14.7,0.8
1855,4,27,57.4,36,14.1,2.2
1855,4,28,61.5,40.5,16.4,4.7
1855,4,29,57.6,37.3,14.2,2.9
1855,4,30,56.1,34.5,13.4,1.4
1855,5,1,58.8,39.3,14.9,4.1
1855,5,2,49.2,40.2,9.6,4.6
1855,5,3,53.7,39.3,12.1,4.1
1855,5,4,45.7,31.6,7.6,-0.2
1855,5,5,48.7,28.1,9.3,-2.2
1855,5,6,54.4,44.2,12.4,6.8
1855,5,7,54.5,45,12.5,7.2
1855,5,8,58.2,41.8,14.6,5.4
1855,5,9,55,37.6,12.8,3.1
1855,5,10,51.7,47.8,10.9,8.8
1855,5,11,56.5,37.8,13.6,3.2
1855,5,12,51.3,34.1,10.7,1.2
1855,5,13,51.5,40.1,10.8,4.5
1855,5,14,47,34.1,8.3,1.2
1855,5,15,48.2,36.3,9,2.4
1855,5,16,50.5,40.1,10.3,4.5
1855,5,17,54.5,34.3,12.5,1.3
1855,5,18,55.4,36.5,13,2.5
1855,5,19,53.5,48.3,11.9,9.1
1855,5,20,55.5,45.8,13.1,7.7
1855,5,21,58.6,40.3,14.8,4.6
1855,5,22,60.5,40.8,15.8,4.9
1855,5,23,60.2,44.3,15.7,6.8
1855,5,24,54.7,46.1,12.6,7.8
1855,5,25,58.1,48.1,14.5,8.9
1855,5,26,56.5,44.1,13.6,6.7
1855,5,27,58.5,50.8,14.7,10.4
1855,5,28,59.2,47.8,15.1,8.8
1855,5,29,57.2,42.6,14,5.9
1855,5,30,54.2,39.5,12.3,4.2
1855,5,31,52.9,39.2,11.6,4
1855,6,1,50.5,40.6,10.3,4.8
1855,6,2,48.4,43.8,9.1,6.6
1855,6,3,59,46.1,15,7.8
1855,6,4,56.2,47.8,13.4,8.8
1855,6,5,58.5,42.9,14.7,6.1
1855,6,6,62.1,49.6,16.7,9.8
1855,6,7,58.1,48.6,14.5,9.2
1855,6,8,61.3,48.6,16.3,9.2
1855,6,9,61.4,47.6,16.3,8.7
1855,6,10,59,47.8,15,8.8
1855,6,11,62.9,45.5,17.2,7.5
1855,6,12,61.2,41.3,16.2,5.2
1855,6,13,65.7,47,18.7,8.3
1855,6,14,59.7,43.5,15.4,6.4
1855,6,15,57.5,50.1,14.2,10.1
1855,6,16,58,43.5,14.4,6.4
1855,6,17,57,45.3,13.9,7.4
1855,6,18,56.8,44.6,13.8,7
1855,6,19,56.5,49.3,13.6,9.6
1855,6,20,60.1,52.6,15.6,11.4
1855,6,21,63.6,57,17.6,13.9
1855,6,22,65.4,52.1,18.6,11.2
1855,6,23,67,50.8,19.4,10.4
1855,6,24,60.4,46.3,15.8,7.9
1855,6,25,61.3,51.1,16.3,10.6
1855,6,26,62.8,52.8,17.1,11.6
1855,6,27,66,54.6,18.9,12.6
1855,6,28,72.5,48.7,22.5,9.3
1855,6,29,73.6,54.6,23.1,12.6
1855,6,30,72.3,56.8,22.4,13.8
1855,7,1,70.3,55.7,21.3,13.2
1855,7,2,70.5,55.8,21.4,13.2
1855,7,3,65.7,51.6,18.7,10.9
1855,7,4,69,59.7,20.6,15.4
1855,7,5,66.3,48.8,19.1,9.3
1855,7,6,68,55.3,20,12.9
1855,7,7,72.4,50.8,22.4,10.4
1855,7,8,68.5,55.6,20.3,13.1
1855,7,9,69,57.6,20.6,14.2
1855,7,10,68.1,56.8,20.1,13.8
1855,7,11,62.7,48.7,17.1,9.3
1855,7,12,71.2,57.7,21.8,14.3
1855,7,13,69.7,51.1,20.9,10.6
1855,7,14,68,57.3,20,14.1
1855,7,15,69.8,51.3,21,10.7
1855,7,16,68.6,53.1,20.3,11.7
1855,7,17,63.2,45.7,17.3,7.6
1855,7,18,64.7,48.9,18.2,9.4
1855,7,19,59.5,51.8,15.3,11
1855,7,20,62.4,47.1,16.9,8.4
1855,7,21,66.6,52.3,19.2,11.3
1855,7,22,72.6,62.8,22.6,17.1
1855,7,23,73.7,62.6,23.2,17
1855,7,24,65.4,55.8,18.6,13.2
1855,7,25,64,53.5,17.8,11.9
1855,7,26,64.5,52.8,18.1,11.6
1855,7,27,64.7,56.8,18.2,13.8
1855,7,28,64.2,51.7,17.9,10.9
1855,7,29,68,53,20,11.7
1855,7,30,67.8,53.7,19.9,12.1
1855,7,31,67.7,56.9,19.8,13.8
1855,8,1,66.7,48.3,19.3,9.1
1855,8,2,67.3,57.2,19.6,14
1855,8,3,65,54.8,18.3,12.7
1855,8,4,66.3,55.4,19.1,13
1855,8,5,64.2,45.3,17.9,7.4
1855,8,6,60.7,51.1,15.9,10.6
1855,8,7,63.2,55.6,17.3,13.1
1855,8,8,66.4,54.7,19.1,12.6
1855,8,9,63,48.3,17.2,9.1
1855,8,10,64.5,56.4,18.1,13.6
1855,8,11,69.5,61.9,20.8,16.6
1855,8,12,69.7,53.5,20.9,11.9
1855,8,13,66.8,50.4,19.3,10.2
1855,8,14,68.2,58.6,20.1,14.8
1855,8,15,68,53.8,20,12.1
1855,8,16,73.2,54.8,22.9,12.7
1855,8,17,73.2,50,22.9,10
1855,8,18,75.5,52.8,24.2,11.6
1855,8,19,73.8,57.3,23.2,14.1
1855,8,20,62.2,50.1,16.8,10.1
1855,8,21,67.4,53.5,19.7,11.9
1855,8,22,64.5,51.2,18.1,10.7
1855,8,23,60.9,51.9,16.1,11.1
1855,8,24,64,54.8,17.8,12.7
1855,8,25,66.2,51.8,19,11
1855,8,26,65.1,53.8,18.4,12.1
1855,8,27,65,54.6,18.3,12.6
1855,8,28,66.7,55.1,19.3,12.8
1855,8,29,67.3,50.7,19.6,10.4
1855,8,30,63.4,43.7,17.4,6.5
1855,8,31,68,45.6,20,7.6
1855,9,1,61.7,44.1,16.5,6.7
1855,9,2,63.2,41.1,17.3,5.1
1855,9,3,62.2,46.8,16.8,8.2
1855,9,4,59.2,49.3,15.1,9.6
1855,9,5,59.5,50.1,15.3,10.1
1855,9,6,55,40.6,12.8,4.8
1855,9,7,56,32.6,13.3,0.3
1855,9,8,60.7,50.6,15.9,10.3
1855,9,9,63.4,51.7,17.4,10.9
1855,9,10,63.5,57.7,17.5,14.3
1855,9,11,62.2,51,16.8,10.6
1855,9,12,67,52.3,19.4,11.3
1855,9,13,64.1,52.9,17.8,11.6
1855,9,14,58.3,50.8,14.6,10.4
1855,9,15,61.8,52.8,16.6,11.6
1855,9,16,65.8,55.8,18.8,13.2
1855,9,17,61.3,50.7,16.3,10.4
1855,9,18,56.4,51,13.6,10.6
1855,9,19,61,50.8,16.1,10.4
1855,9,20,64.2,56.8,17.9,13.8
1855,9,21,68.2,53.7,20.1,12.1
1855,9,22,56.3,54.2,13.5,12.3
1855,9,23,63.2,55.8,17.3,13.2
1855,9,24,62.4,54.7,16.9,12.6
1855,9,25,58.2,51,14.6,10.6
1855,9,26,60.2,44,15.7,6.7
1855,9,27,62,47.1,16.7,8.4
1855,9,28,63.9,50.7,17.7,10.4
1855,9,29,52.7,37.3,11.5,2.9
1855,9,30,57.4,52.8,14.1,11.6
1855,10,1,58,53.6,14.4,12
1855,10,2,59.7,46.6,15.4,8.1
1855,10,3,62.2,52.6,16.8,11.4
1855,10,4,58.6,50.7,14.8,10.4
1855,10,5,60.2,45.6,15.7,7.6
1855,10,6,56.3,46.1,13.5,7.8
1855,10,7,58.9,40.8,14.9,4.9
1855,10,8,60.2,48.8,15.7,9.3
1855,10,9,56.7,51.3,13.7,10.7
1855,10,10,53,43.8,11.7,6.6
1855,10,11,54.5,48.7,12.5,9.3
1855,10,12,51.4,49,10.8,9.4
1855,10,13,55.5,42.1,13.1,5.6
1855,10,14,44.2,36.3,6.8,2.4
1855,10,15,53.6,30.8,12,-0.7
1855,10,16,52,38.5,11.1,3.6
1855,10,17,52.5,33.3,11.4,0.7
1855,10,18,52.2,37.8,11.2,3.2
1855,10,19,55,45.1,12.8,7.3
1855,10,20,57.3,50.3,14.1,10.2
1855,10,21,58.2,54.8,14.6,12.7
1855,10,22,59.7,47.3,15.4,8.5
1855,10,23,58.8,52.3,14.9,11.3
1855,10,24,55.3,43.9,12.9,6.6
1855,10,25,49.7,41.8,9.8,5.4
1855,10,26,56.2,42.6,13.4,5.9
1855,10,27,47,37,8.3,2.8
1855,10,28,42.4,30.6,5.8,-0.8
1855,10,29,48.2,33.3,9,0.7
1855,10,30,50.5,39.9,10.3,4.4
1855,10,31,46,40.8,7.8,4.9
1855,11,1,47.3,32.3,8.5,0.2
1855,11,2,44.4,30.8,6.9,-0.7
1855,11,3,46.7,31.8,8.2,-0.1
1855,11,4,45.5,30.1,7.5,-1.1
1855,11,5,48.2,31.9,9,-0.1
1855,11,6,41.6,32.8,5.3,0.4
1855,11,7,52.5,40.5,11.4,4.7
1855,11,8,45.2,36.7,7.3,2.6
1855,11,9,37.3,31,2.9,-0.6
1855,11,10,47,36.8,8.3,2.7
1855,11,11,53.3,45.9,11.8,7.7
1855,11,12,57.1,50.9,13.9,10.5
1855,11,13,55.1,43.7,12.8,6.5
1855,11,14,48.8,43.8,9.3,6.6
1855,11,15,47.5,38.8,8.6,3.8
1855,11,16,51.5,44.9,10.8,7.2
1855,11,17,50.2,35.1,10.1,1.7
1855,11,18,49.2,37.6,9.6,3.1
1855,11,19,48.1,43.3,8.9,6.3
1855,11,20,45.7,44.2,7.6,6.8
1855,11,21,45,41.8,7.2,5.4
1855,11,22,44.1,38.3,6.7,3.5
1855,11,23,41.3,36.3,5.2,2.4
1855,11,24,43.1,34.8,6.2,1.6
1855,11,25,44,37.5,6.7,3.1
1855,11,26,45.7,39.8,7.6,4.3
1855,11,27,44,34.4,6.7,1.3
1855,11,28,44.2,31.9,6.8,-0.1
1855,11,29,44.5,38.6,6.9,3.7
1855,11,30,43,36.8,6.1,2.7
1855,12,1,44,38.6,6.7,3.7
1855,12,2,45.7,43,7.6,6.1
1855,12,3,45.3,41.3,7.4,5.2
1855,12,4,47,42.5,8.3,5.8
1855,12,5,47.5,40.8,8.6,4.9
1855,12,6,42.3,31.5,5.7,-0.3
1855,12,7,39.3,31.3,4.1,-0.4
1855,12,8,39.3,27.7,4.1,-2.4
1855,12,9,36.7,25.3,2.6,-3.7
1855,12,10,32.7,17.3,0.4,-8.2
1855,12,11,30.9,20.1,-0.6,-6.6
1855,12,12,37.2,25.1,2.9,-3.8
1855,12,13,38.2,29.5,3.4,-1.4
1855,12,14,38.8,30.3,3.8,-0.9
1855,12,15,44.7,43.1,7.1,6.2
1855,12,16,46.9,38.3,8.3,3.5
1855,12,17,43.7,34.8,6.5,1.6
1855,12,18,43,39.8,6.1,4.3
1855,12,19,42,37.1,5.6,2.8
1855,12,20,39.1,37.2,3.9,2.9
1855,12,21,38,33.8,3.3,1
1855,12,22,35.5,34.7,1.9,1.5
1855,12,23,49.2,35.1,9.6,1.7
1855,12,24,47.4,40.5,8.6,4.7
1855,12,25,45.6,38.1,7.6,3.4
1855,12,26,44,31.8,6.7,-0.1
1855,12,27,46.9,33.3,8.3,0.7
1855,12,28,48.1,34.8,8.9,1.6
1855,12,29,50.4,41.6,10.2,5.3
1855,12,30,51.3,37.8,10.7,3.2
1855,12,31,50.2,39.3,10.1,4.1
1856,1,1,52.2,39.3,11.2,4.1
1856,1,2,45.9,36.8,7.7,2.7
1856,1,3,46.7,43.5,8.2,6.4
1856,1,4,48.7,41.8,9.3,5.4
1856,1,5,46.7,44.5,8.2,6.9
1856,1,6,48.3,41.8,9.1,5.4
1856,1,7,46.7,43.9,8.2,6.6
1856,1,8,46.3,41.8,7.9,5.4
1856,1,9,43.9,36.1,6.6,2.3
1856,1,10,42.8,31.1,6,-0.5
1856,1,11,37.4,25.4,3,-3.7
1856,1,12,35.9,27.1,2.2,-2.7
1856,1,13,34.9,23.6,1.6,-4.7
1856,1,14,37.6,21.6,3.1,-5.8
1856,1,15,41,32.3,5,0.2
1856,1,16,43.7,31.2,6.5,-0.4
1856,1,17,47.7,33.8,8.7,1
1856,1,18,47.9,39.2,8.8,4
1856,1,19,47.8,39.8,8.8,4.3
1856,1,20,45.7,39.9,7.6,4.4
1856,1,21,43.7,38.8,6.5,3.8
1856,1,22,39.7,38.3,4.3,3.5
1856,1,23,48.8,39.3,9.3,4.1
1856,1,24,49.7,41.3,9.8,5.2
1856,1,25,46.4,39.1,8,3.9
1856,1,26,46.9,37.8,8.3,3.2
1856,1,27,45.7,32.5,7.6,0.3
1856,1,28,35,33.3,1.7,0.7
1856,1,29,39.4,26.1,4.1,-3.3
1856,1,30,36.8,25.3,2.7,-3.7
1856,1,31,37.9,24.6,3.3,-4.1
1856,2,1,37.8,22.1,3.2,-5.5
1856,2,2,39.4,22.6,4.1,-5.2
1856,2,3,36.9,28.8,2.7,-1.8
1856,2,4,42.7,35.8,5.9,2.1
1856,2,5,43.8,36.6,6.6,2.6
1856,2,6,49.8,41,9.9,5
1856,2,7,54.5,43.5,12.5,6.4
1856,2,8,57.5,45.3,14.2,7.4
1856,2,9,56.6,49.9,13.7,9.9
1856,2,10,53.7,34.1,12.1,1.2
1856,2,11,45.9,36.1,7.7,2.3
1856,2,12,52.5,44.5,11.4,6.9
1856,2,13,54.7,39.8,12.6,4.3
1856,2,14,48.2,44,9,6.7
1856,2,15,52.7,45.3,11.5,7.4
1856,2,16,54.6,44.4,12.6,6.9
1856,2,17,53.7,37.1,12.1,2.8
1856,2,18,43.9,37.4,6.6,3
1856,2,19,37.9,34.3,3.3,1.3
1856,2,20,37.8,33.5,3.2,0.8
1856,2,21,39.9,33.8,4.4,1
1856,2,22,40.6,31.5,4.8,-0.3
1856,2,23,44.7,36.3,7.1,2.4
1856,2,24,47.7,31.3,8.7,-0.4
1856,2,25,46.2,39.2,7.9,4
1856,2,26,49.6,45.8,9.8,7.7
1856,2,27,50.7,43.9,10.4,6.6
1856,2,28,47.2,42.1,8.4,5.6
1856,2,29,51,42.1,10.6,5.6
1856,3,1,48.7,31.1,9.3,-0.5
1856,3,2,49.5,32.3,9.7,0.2
1856,3,3,43.7,41.9,6.5,5.5
1856,3,4,46.4,40.2,8,4.6
1856,3,5,42,37.6,5.6,3.1
1856,3,6,42.4,35.8,5.8,2.1
1856,3,7,46.5,38.9,8.1,3.8
1856,3,8,44.6,28.2,7,-2.1
1856,3,9,50.8,36.2,10.4,2.3
1856,3,10,42.2,37.1,5.7,2.8
1856,3,11,44.7,38.1,7.1,3.4
1856,3,12,44.8,37.6,7.1,3.1
1856,3,13,42.7,34.6,5.9,1.4
1856,3,14,40,30.1,4.4,-1.1
1856,3,15,43.8,34.6,6.6,1.4
1856,3,16,43.7,36.9,6.5,2.7
1856,3,17,49.5,41.4,9.7,5.2
1856,3,18,49.2,41.5,9.6,5.3
1856,3,19,44.7,42,7.1,5.6
1856,3,20,48.4,40.1,9.1,4.5
1856,3,21,44.9,35.2,7.2,1.8
1856,3,22,48,32.3,8.9,0.2
1856,3,23,50.3,30.3,10.2,-0.9
1856,3,24,40.9,40.8,4.9,4.9
1856,3,25,44.2,35,6.8,1.7
1856,3,26,43.2,38.3,6.2,3.5
1856,3,27,45.7,35.6,7.6,2
1856,3,28,46.7,26.8,8.2,-2.9
1856,3,29,46.7,39.2,8.2,4
1856,3,30,47.4,23.8,8.6,-4.6
1856,3,31,51,31.1,10.6,-0.5
1856,4,1,52.8,42.3,11.6,5.7
1856,4,2,49.2,45.5,9.6,7.5
1856,4,3,51.7,45.2,10.9,7.3
1856,4,4,56.5,39.8,13.6,4.3
1856,4,5,50.5,40.5,10.3,4.7
1856,4,6,51.7,39.4,10.9,4.1
1856,4,7,49.2,35.2,9.6,1.8
1856,4,8,52.5,40.1,11.4,4.5
1856,4,9,50.7,34.3,10.4,1.3
1856,4,10,54.3,40.3,12.4,4.6
1856,4,11,53,49,11.7,9.4
1856,4,12,58.6,38.1,14.8,3.4
1856,4,13,57.7,43.4,14.3,6.3
1856,4,14,56.7,42.1,13.7,5.6
1856,4,15,49.9,42.8,9.9,6
1856,4,16,48.8,39.6,9.3,4.2
1856,4,17,46,39.4,7.8,4.1
1856,4,18,48.7,33.3,9.3,0.7
1856,4,19,56,41,13.3,5
1856,4,20,51.7,31.3,10.9,-0.4
1856,4,21,52.8,44.3,11.6,6.8
1856,4,22,49.2,42,9.6,5.6
1856,4,23,52.8,33.8,11.6,1
1856,4,24,54.4,33.8,12.4,1
1856,4,25,56.9,34.9,13.8,1.6
1856,4,26,57.5,40.1,14.2,4.5
1856,4,27,49.7,40,9.8,4.4
1856,4,28,49,31,9.4,-0.6
1856,4,29,53.2,35.2,11.8,1.8
1856,4,30,49.2,39.6,9.6,4.2
1856,5,1,50,40.1,10,4.5
1856,5,2,47.7,31.1,8.7,-0.5
1856,5,3,51.5,31.3,10.8,-0.4
1856,5,4,53.7,29.8,12.1,-1.2
1856,5,5,48.7,34.6,9.3,1.4
1856,5,6,51.7,40,10.9,4.4
1856,5,7,45,40.3,7.2,4.6
1856,5,8,49,35.5,9.4,1.9
1856,5,9,54.9,32.1,12.7,0.1
1856,5,10,55.9,37.5,13.3,3.1
1856,5,11,60.5,50.5,15.8,10.3
1856,5,12,57.2,47.2,14,8.4
1856,5,13,50.4,47,10.2,8.3
1856,5,14,50.7,42.5,10.4,5.8
1856,5,15,50.7,45.5,10.4,7.5
1856,5,16,54.7,44.6,12.6,7
1856,5,17,56.8,41.4,13.8,5.2
1856,5,18,49.8,39.7,9.9,4.3
1856,5,19,53.3,41.4,11.8,5.2
1856,5,20,57.8,41.7,14.3,5.4
1856,5,21,60.5,47.3,15.8,8.5
1856,5,22,55.8,40,13.2,4.4
1856,5,23,56.2,42,13.4,5.6
1856,5,24,57.7,48,14.3,8.9
1856,5,25,55.7,41.1,13.2,5.1
1856,5,26,58.6,49.9,14.8,9.9
1856,5,27,64.9,47.1,18.3,8.4
1856,5,28,59.7,47.2,15.4,8.4
1856,5,29,58.7,48.9,14.8,9.4
1856,5,30,60.5,48,15.8,8.9
1856,5,31,63.7,43.3,17.6,6.3
1856,6,1,52.2,45,11.2,7.2
1856,6,2,54.3,45,12.4,7.2
1856,6,3,60.7,48.1,15.9,8.9
1856,6,4,61.3,47.9,16.3,8.8
1856,6,5,62.8,41.8,17.1,5.4
1856,6,6,60.7,43.8,15.9,6.6
1856,6,7,60.9,51.5,16.1,10.8
1856,6,8,66.7,55.5,19.3,13.1
1856,6,9,62.2,52.9,16.8,11.6
1856,6,10,62.2,47.3,16.8,8.5
1856,6,11,63.2,51,17.3,10.6
1856,6,12,61.8,53.3,16.6,11.8
1856,6,13,60.9,49.2,16.1,9.6
1856,6,14,52.8,43.5,11.6,6.4
1856,6,15,55,41.2,12.8,5.1
1856,6,16,61.5,50.5,16.4,10.3
1856,6,17,59.7,48.1,15.4,8.9
1856,6,18,62.2,45.5,16.8,7.5
1856,6,19,55.7,49.3,13.2,9.6
1856,6,20,58.7,47,14.8,8.3
1856,6,21,60.7,45.3,15.9,7.4
1856,6,22,61.7,51.9,16.5,11.1
1856,6,23,62.8,51.8,17.1,11
1856,6,24,63.7,55.1,17.6,12.8
1856,6,25,64.5,56.3,18.1,13.5
1856,6,26,67.8,56.3,19.9,13.5
1856,6,27,73.8,54.9,23.2,12.7
1856,6,28,61.9,50.5,16.6,10.3
1856,6,29,62.9,43.5,17.2,6.4
1856,6,30,66.5,52.9,19.2,11.6
1856,7,1,65.7,45,18.7,7.2
1856,7,2,61.9,40.3,16.6,4.6
1856,7,3,61.7,40.5,16.5,4.7
1856,7,4,65.7,53.6,18.7,12
1856,7,5,65.3,52.3,18.5,11.3
1856,7,6,63.5,52.8,17.5,11.6
1856,7,7,61.5,50.8,16.4,10.4
1856,7,8,61,45.2,16.1,7.3
1856,7,9,59.6,43.9,15.3,6.6
1856,7,10,62.8,43.9,17.1,6.6
1856,7,11,61,53.9,16.1,12.2
1856,7,12,65.1,52.7,18.4,11.5
1856,7,13,65.2,48.2,18.4,9
1856,7,14,64.8,48.9,18.2,9.4
1856,7,15,72.7,56.9,22.6,13.8
1856,7,16,67.7,52.2,19.8,11.2
1856,7,17,72.5,47.9,22.5,8.8
1856,7,18,61.7,55.9,16.5,13.3
1856,7,19,64.5,55.3,18.1,12.9
1856,7,20,62.2,58.2,16.8,14.6
1856,7,21,68.7,58.9,20.4,14.9
1856,7,22,72.9,60.3,22.7,15.7
1856,7,23,75.5,55.1,24.2,12.8
1856,7,24,70.6,54.7,21.4,12.6
1856,7,25,66.8,48.4,19.3,9.1
1856,7,26,66.5,52.9,19.2,11.6
1856,7,27,64.7,50.2,18.2,10.1
1856,7,28,63.6,52.9,17.6,11.6
1856,7,29,68.7,52.4,20.4,11.3
1856,7,30,75.5,62,24.2,16.7
1856,7,31,73.7,54.2,23.2,12.3
1856,8,1,70.6,50.2,21.4,10.1
1856,8,2,72.5,56.7,22.5,13.7
1856,8,3,77.1,57.7,25.1,14.3
1856,8,4,79.7,56.2,26.5,13.4
1856,8,5,75.9,55.9,24.4,13.3
1856,8,6,76.7,53.9,24.8,12.2
1856,8,7,75.5,56.1,24.2,13.4
1856,8,8,78.3,52.9,25.7,11.6
1856,8,9,71.2,57.4,21.8,14.1
1856,8,10,67.8,58.9,19.9,14.9
1856,8,11,69,61.8,20.6,16.6
1856,8,12,72.5,58.9,22.5,14.9
1856,8,13,71.5,53.2,21.9,11.8
1856,8,14,71.2,53.5,21.8,11.9
1856,8,15,66.5,52.9,19.2,11.6
1856,8,16,66.7,52.1,19.3,11.2
1856,8,17,61.7,55.4,16.5,13
1856,8,18,60.7,50.4,15.9,10.2
1856,8,19,55.1,50.7,12.8,10.4
1856,8,20,57.7,52.7,14.3,11.5
1856,8,21,57,46.9,13.9,8.3
1856,8,22,58.9,46.5,14.9,8.1
1856,8,23,59.5,51.5,15.3,10.8
1856,8,24,63.3,56.7,17.4,13.7
1856,8,25,69.3,58.1,20.7,14.5
1856,8,26,68.9,53.1,20.5,11.7
1856,8,27,60.9,54.6,16.1,12.6
1856,8,28,59.8,53.7,15.4,12.1
1856,8,29,69.1,55.9,20.6,13.3
1856,8,30,65,54.4,18.3,12.4
1856,8,31,69.7,48.7,20.9,9.3
1856,9,1,61.9,42.1,16.6,5.6
1856,9,2,57.2,42.9,14,6.1
1856,9,3,65.5,46.6,18.6,8.1
1856,9,4,64.7,47.2,18.2,8.4
1856,9,5,67.5,55.4,19.7,13
1856,9,6,63,52.1,17.2,11.2
1856,9,7,61.8,54.5,16.6,12.5
1856,9,8,62.8,51.7,17.1,10.9
1856,9,9,64.3,48.1,17.9,8.9
1856,9,10,59.9,50.9,15.5,10.5
1856,9,11,65.7,45.7,18.7,7.6
1856,9,12,60.7,41.8,15.9,5.4
1856,9,13,58.7,49.9,14.8,9.9
1856,9,14,60.5,51.9,15.8,11.1
1856,9,15,62.4,54.1,16.9,12.3
1856,9,16,64.5,50.7,18.1,10.4
1856,9,17,63.5,53.9,17.5,12.2
1856,9,18,62,42.9,16.7,6.1
1856,9,19,57.3,40.2,14.1,4.6
1856,9,20,57.5,45.2,14.2,7.3
1856,9,21,55.2,41.7,12.9,5.4
1856,9,22,60.2,46.9,15.7,8.3
1856,9,23,52.1,46.9,11.2,8.3
1856,9,24,58.3,44.9,14.6,7.2
1856,9,25,57,47.6,13.9,8.7
1856,9,26,56.3,40.4,13.5,4.7
1856,9,27,54.8,49.9,12.7,9.9
1856,9,28,53.1,42.9,11.7,6.1
1856,9,29,51.7,46.9,10.9,8.3
1856,9,30,58,46.5,14.4,8.1
1856,10,1,53,44.3,11.7,6.8
1856,10,2,56,43.2,13.3,6.2
1856,10,3,59.7,47.2,15.4,8.4
1856,10,4,62.8,45.1,17.1,7.3
1856,10,5,62.5,49.9,16.9,9.9
1856,10,6,54.3,43.2,12.4,6.2
1856,10,7,56.7,47.9,13.7,8.8
1856,10,8,50.9,46.9,10.5,8.3
1856,10,9,51,37.1,10.6,2.8
1856,10,10,52.8,44.6,11.6,7
1856,10,11,56.3,47.4,13.5,8.6
1856,10,12,58.7,38.3,14.8,3.5
1856,10,13,61,54.9,16.1,12.7
1856,10,14,61.9,52.1,16.6,11.2
1856,10,15,56.7,47.2,13.7,8.4
1856,10,16,55,44.7,12.8,7.1
1856,10,17,58.3,52.3,14.6,11.3
1856,10,18,59.2,48.9,15.1,9.4
1856,10,19,59.6,46.1,15.3,7.8
1856,10,20,60.7,34.8,15.9,1.6
1856,10,21,53.7,44.8,12.1,7.1
1856,10,22,56.5,50.2,13.6,10.1
1856,10,23,58.7,46.9,14.8,8.3
1856,10,24,59.7,41.7,15.4,5.4
1856,10,25,58.7,48.9,14.8,9.4
1856,10,26,53.8,47.9,12.1,8.8
1856,10,27,54.5,48.7,12.5,9.3
1856,10,28,54.7,42.9,12.6,6.1
1856,10,29,52.5,38.8,11.4,3.8
1856,10,30,58.2,51.4,14.6,10.8
1856,10,31,61.3,48.7,16.3,9.3
1856,11,1,55.3,37.3,12.9,2.9
1856,11,2,55.2,39,12.9,3.9
1856,11,3,55.7,44.9,13.2,7.2
1856,11,4,53.9,47.7,12.2,8.7
1856,11,5,58.2,36.3,14.6,2.4
1856,11,6,55.9,42.4,13.3,5.8
1856,11,7,49.7,27.4,9.8,-2.6
1856,11,8,48.1,33.1,8.9,0.6
1856,11,9,47.5,39.8,8.6,4.3
1856,11,10,49.6,38.6,9.8,3.7
1856,11,11,40,31.9,4.4,-0.1
1856,11,12,43.7,34.8,6.5,1.6
1856,11,13,44.6,36.4,7,2.4
1856,11,14,47.7,37.8,8.7,3.2
1856,11,15,43.7,33.8,6.5,1
1856,11,16,47.7,37.3,8.7,2.9
